,MS SubClass,MS Zoning_string,Lot Frontage,Lot Area,Street_string,Lot Shape_string,Land Contour_string,Utilities_string,Lot Config_string,Land Slope_string,Neighborhood_string,Condition 1_string,Condition 2_string,Bldg Type_string,House Style_string,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style_string,Roof Matl_string,Exterior 1st_string,Exterior 2nd_string,Mas Vnr Type_string,Mas Vnr Area,Exter Qual,Exter Cond,Foundation_string,Bsmt Qual,Bsmt Cond,Bsmt Exposure_string,BsmtFin Type 1_string,BsmtFin SF 1,BsmtFin Type 2_string,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating_string,Heating QC,Central Air_string,Electrical_string,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional_string,Fireplaces,Fireplace Qu_string,Garage Type_string,Garage Yr Blt,Garage Finish_string,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive_string,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC_string,Misc Val,Mo Sold,Yr Sold,Sale Type_string,SalePrice,Remodeled,total_square_feet,Garage_combined
1167,20,5,0,47280,1,0,3,0,4,0,8,2,2,0,2,6,5,3802500,3802500,3,1,0,0,1,44,3,3,1,3,3,4,6,0,6,0,1488,1488,0,4,1,4,1488,0,0,1488,0,0,2,1,3,1,3,6,7,1,5,1,3802500,2,2,738,3,3,2,0,0,180,0,0,0,3,0,7,4032064,8,133000,0,4464,50512410000
1168,60,5,63,7875,1,3,3,0,4,0,8,2,2,0,5,7,5,4012009,4012009,1,1,12,12,2,0,4,3,2,4,3,4,6,0,6,0,783,783,0,5,1,4,807,702,0,1509,0,0,2,1,3,1,4,8,7,1,2,1,4012009,0,2,393,3,3,2,0,75,0,0,0,0,3,0,7,4024036,8,180000,0,3150,28380951666
1169,20,5,60,6600,1,3,3,0,4,0,14,2,2,0,2,5,6,3928324,4020025,1,1,6,9,2,0,3,3,1,3,3,4,2,638,6,0,207,845,0,4,1,4,845,0,0,845,0,0,1,0,3,1,4,6,7,0,3,1,3928324,3,1,264,3,3,2,0,0,0,0,0,0,3,0,7,4032064,8,134500,1,2535,9333697824
1170,60,5,66,13682,1,1,1,0,1,0,25,2,2,0,5,10,5,4024036,4024036,3,1,12,12,1,1031,5,3,2,5,3,1,6,0,6,0,1410,1410,0,5,1,4,1426,1519,0,2945,0,0,3,1,3,1,4,10,7,1,2,3,4024036,0,3,641,3,3,2,192,0,37,0,0,0,3,0,10,4024036,6,438780,0,5957,69643991052
1171,80,5,101,9150,1,0,3,0,0,0,15,2,2,0,7,6,5,3849444,3849444,1,3,9,9,1,305,3,3,1,4,3,1,2,371,6,0,728,1099,0,4,1,4,1431,0,0,1431,0,1,1,0,3,1,3,6,7,1,2,2,3849444,2,1,296,3,3,2,64,110,0,0,0,0,3,0,12,4032064,8,165000,0,3803,10254918816
1172,20,5,65,7150,1,3,3,0,4,0,15,2,2,0,2,5,5,3869089,3869089,1,1,6,6,1,60,3,3,1,3,3,4,1,432,6,0,460,892,0,3,1,4,892,0,0,892,0,0,1,0,3,1,3,5,7,0,3,1,3869089,2,1,288,3,3,2,0,0,0,0,0,0,3,0,7,4036081,8,100000,0,2676,10028678688
1173,20,5,0,12285,1,0,3,0,4,0,15,2,2,0,2,7,6,3841600,3841600,1,1,9,9,1,128,3,3,1,3,3,4,1,544,6,0,785,1329,0,4,1,4,1329,0,0,1329,0,0,1,1,3,1,3,5,7,2,2,1,3841600,3,2,441,3,3,2,0,0,203,0,0,0,3,0,8,4036081,8,176000,0,3987,30494620800
1174,20,5,102,17920,1,3,3,0,4,0,22,2,2,0,2,5,4,3822025,3896676,3,1,13,9,2,0,3,3,1,3,3,2,0,306,5,1085,372,1763,0,3,1,4,1779,0,0,1779,1,0,1,1,3,1,3,6,7,1,2,1,3822025,3,2,454,3,3,2,0,418,0,0,312,0,3,0,7,4024036,8,170000,1,5723,31233588300
1175,120,5,53,3684,1,3,3,0,4,0,0,2,2,4,2,7,5,4028049,4028049,3,1,12,12,1,130,4,3,2,4,3,4,6,0,6,0,1373,1373,0,5,1,4,1555,0,0,1555,0,0,2,0,2,1,4,7,7,1,5,1,4028049,0,3,660,3,3,2,143,20,0,0,0,0,3,0,6,4036081,8,174000,0,4464,71779833180
1176,50,6,62,7006,1,3,3,0,4,0,11,2,2,0,0,6,6,3705625,3802500,1,1,11,11,2,0,3,3,2,3,3,4,5,121,6,0,647,768,0,3,1,4,788,448,0,1236,1,0,2,0,3,1,3,6,7,1,2,5,3940225,3,1,384,3,3,2,0,0,0,0,0,0,3,0,8,4032064,8,127000,1,2772,13617417600
1177,60,5,77,8390,1,0,3,0,4,0,8,2,2,0,5,7,5,3996001,3996001,1,1,12,12,2,0,3,3,2,4,3,4,6,0,6,0,831,831,0,5,1,4,873,778,0,1651,0,0,2,1,3,1,3,7,7,1,5,3,3996001,0,2,450,3,3,2,0,103,0,0,0,0,3,0,5,4032064,8,185900,0,3416,32367608100
1178,30,6,50,5784,1,3,3,0,4,0,20,0,2,0,2,5,8,3755844,3984016,1,1,8,8,2,0,3,3,0,2,3,4,6,0,6,0,190,190,0,4,1,0,886,0,0,886,0,0,1,0,2,1,3,4,7,0,3,1,3755844,3,1,273,3,3,2,144,20,80,0,0,0,3,0,12,4036081,8,91300,1,1430,9228108708
1179,20,5,70,9135,1,3,3,0,4,0,5,2,2,0,2,6,5,4012009,4012009,1,1,12,12,1,120,4,3,2,4,3,0,2,340,6,0,1342,1682,0,5,1,4,1700,0,0,1700,1,0,2,0,3,1,4,7,7,0,3,1,4012009,2,2,544,3,3,2,192,23,0,0,0,0,3,0,5,4024036,8,200000,0,5279,39285592128
1180,50,5,78,10496,1,3,3,0,4,0,15,0,2,0,0,6,6,3798601,3802500,1,1,13,13,1,320,3,3,1,3,3,2,5,196,6,0,844,1040,0,5,1,4,1168,678,0,1846,0,0,2,0,3,1,3,7,7,1,2,1,3798601,3,1,315,3,3,2,0,0,0,0,0,0,3,0,1,4028049,8,143000,1,3926,10769033835
1181,50,5,0,13650,1,3,3,0,4,0,22,2,2,0,0,5,5,3833764,3833764,1,1,8,8,2,0,4,4,1,3,3,4,0,57,1,441,554,1052,0,5,1,4,1252,668,0,1920,1,0,2,0,4,1,4,8,7,1,2,1,3833764,3,2,451,3,3,2,0,0,0,0,0,0,3,0,7,4024036,8,172500,0,4024,31122496152
1182,20,5,67,8308,1,3,3,0,4,0,7,2,2,0,2,4,6,3853369,3853369,1,1,12,12,3,20,3,4,1,3,3,4,1,132,3,841,115,1088,0,3,1,4,1088,0,0,1088,0,0,1,0,2,1,3,4,7,0,3,5,4008004,3,2,520,3,3,1,0,0,0,0,0,0,3,0,6,4028049,0,110000,0,3264,37514917440
1183,20,5,0,9450,1,0,3,0,0,0,15,2,2,0,2,4,5,3829849,3829849,1,1,13,13,1,160,3,3,1,3,3,4,1,775,6,0,265,1040,0,3,1,4,1362,0,0,1362,1,0,1,0,3,1,3,6,7,1,2,1,3928324,2,3,768,3,3,2,0,0,84,0,0,0,3,0,5,4036081,8,140000,0,3442,81457726464
1184,20,5,78,9317,1,0,3,0,4,0,5,2,2,0,2,6,5,4024036,4024036,1,1,12,12,2,0,4,3,2,4,3,4,2,24,6,0,1290,1314,0,4,1,4,1314,0,0,1314,0,0,2,0,3,1,4,6,7,1,2,1,4024036,2,2,440,3,3,2,0,22,0,0,0,0,3,0,3,4028049,8,176432,0,3964,31870365120
1185,20,5,0,7153,1,3,3,0,4,0,23,2,2,0,2,6,5,3964081,3964081,1,1,6,6,1,88,3,3,1,4,3,4,2,1200,6,0,78,1278,0,4,1,4,1294,0,0,1294,1,0,2,0,3,1,4,6,7,0,3,1,3964081,2,2,496,3,3,2,112,51,0,0,0,0,3,0,6,4032064,8,179200,0,4013,35391315168
1186,20,5,68,8814,1,3,3,0,4,0,5,2,2,0,2,7,5,4020025,4028049,1,1,12,12,1,80,4,3,2,4,3,4,2,925,6,0,349,1274,0,5,1,4,1274,0,0,1274,1,0,2,0,3,1,4,6,7,0,3,1,4020025,2,2,508,3,3,2,264,98,0,0,0,0,3,0,1,4028049,6,203000,1,4184,36759108600
1187,20,5,83,9849,1,3,3,0,4,0,24,2,2,0,2,7,6,4028049,4028049,3,1,12,12,3,0,4,3,2,4,3,0,6,0,6,0,1689,1689,0,5,1,4,1689,0,0,1689,0,0,2,0,3,1,4,7,7,0,3,1,4028049,2,3,954,3,3,2,0,56,0,0,0,0,3,0,6,4028049,6,248328,0,5123,103754486142
1188,20,5,79,14463,1,0,1,0,0,0,26,2,2,0,2,9,5,4032064,4032064,1,1,5,5,1,406,5,3,2,5,3,1,2,1115,6,0,526,1641,0,5,1,4,1641,0,0,1641,1,0,2,0,3,1,5,7,7,0,3,1,4032064,0,3,885,3,3,2,0,95,0,0,0,0,3,0,1,4036081,8,316500,0,5018,96346169280
1189,50,5,50,5190,1,3,3,0,4,0,7,2,2,0,0,7,5,3794704,3802500,1,1,3,9,2,0,3,3,1,3,3,4,6,0,6,0,570,570,0,3,1,4,617,462,0,1079,0,0,1,0,2,1,3,5,7,1,2,1,3794704,3,1,249,3,3,2,135,0,0,0,0,0,3,0,1,4032064,8,125600,1,2354,8503931664
1190,20,6,65,9750,1,3,3,0,4,0,20,2,2,0,2,5,6,3837681,3837681,1,1,8,8,1,164,3,3,1,3,3,4,5,200,6,0,784,984,0,4,1,4,984,0,0,984,1,0,1,0,2,1,2,5,7,0,3,5,3837681,3,1,308,3,3,0,0,0,0,0,0,0,3,0,6,4032064,8,110000,0,2952,10638051732
1191,30,6,50,6000,1,3,3,0,4,0,20,2,2,0,2,4,4,3686400,3802500,3,1,8,8,2,0,3,3,2,3,3,4,0,250,6,0,710,960,0,4,1,0,960,0,0,960,0,0,1,0,2,1,2,5,7,0,3,5,3988009,3,1,308,3,3,2,0,0,168,0,0,0,3,0,7,4028049,8,108500,1,2880,11054760948
1192,20,1,66,8712,0,3,0,0,4,1,11,2,2,0,2,5,5,3810304,3810304,3,1,13,13,2,0,2,3,1,3,3,0,6,0,6,0,540,540,0,3,0,0,1044,0,0,1044,0,0,1,0,2,1,2,4,7,0,3,2,3810304,3,2,504,3,3,0,0,0,0,0,0,0,3,54,6,4040100,8,55993,0,2124,34567077888
1193,50,6,69,11851,1,3,3,0,4,0,20,0,2,0,0,5,7,3794704,4036081,1,1,12,12,2,0,3,4,0,3,3,4,1,780,6,0,247,1027,0,5,1,4,1027,606,0,1633,0,0,1,0,3,1,4,7,7,1,2,5,3794704,3,1,240,3,3,2,0,100,126,0,0,0,3,0,6,4040100,8,129000,1,3787,8196560640
1194,20,5,54,13811,1,0,3,0,4,0,26,2,2,0,2,6,6,3948169,3948169,1,1,6,6,1,72,3,3,1,4,4,4,2,980,3,40,92,1112,0,4,1,4,1137,0,0,1137,1,0,2,0,2,1,4,5,7,1,5,1,3948169,3,2,551,3,3,2,125,0,0,0,0,0,3,0,7,4024036,8,176000,0,3486,39157940142
1195,20,5,83,10143,1,3,3,0,4,0,15,2,2,0,2,6,7,3853369,3853369,1,1,6,6,1,295,3,3,1,3,3,4,5,384,6,0,996,1380,0,2,1,4,1380,0,0,1380,0,0,1,1,3,1,3,6,7,0,3,1,3853369,3,1,364,3,3,2,0,0,0,0,216,0,3,0,6,4036081,8,154000,0,4140,12623636844
1196,20,5,93,18265,1,3,3,0,0,0,26,2,2,0,2,6,5,3944196,3944196,1,1,9,6,1,228,4,4,1,4,4,0,2,920,5,60,276,1256,0,5,1,4,1256,0,0,1256,0,0,2,0,3,1,4,6,7,1,1,1,3944196,3,2,578,3,3,2,282,0,0,0,0,0,3,0,3,4032064,8,180000,0,4050,41035415184
1197,120,6,44,4224,1,3,3,0,4,0,13,2,2,4,2,5,5,3904576,3904576,1,1,5,5,2,0,3,3,2,4,3,4,0,874,6,0,268,1142,0,3,1,4,1142,0,0,1142,1,0,1,1,3,1,3,6,7,1,4,1,3904576,0,2,528,3,3,2,536,90,0,0,0,0,3,0,8,4028049,8,134000,0,4052,37109090304
1198,20,5,84,12615,1,3,3,0,0,0,7,2,2,0,2,6,7,3802500,4004001,1,1,14,14,2,0,3,3,1,3,4,0,0,477,6,0,725,1202,0,3,1,4,2158,0,0,2158,1,0,2,0,4,1,4,7,7,1,2,1,3802500,3,2,576,3,3,2,0,29,39,0,0,0,3,0,6,4028049,8,243000,1,4591,39424320000
1199,20,5,85,14536,1,3,3,0,4,0,26,2,2,0,2,8,5,4008004,4012009,3,1,12,12,1,236,4,3,2,4,3,0,2,1300,6,0,316,1616,0,5,1,4,1629,0,0,1629,1,0,2,0,3,1,4,9,7,1,2,1,4008004,0,3,808,3,3,2,0,252,0,0,0,0,3,0,11,4028049,8,270000,1,5113,87438615264
1200,20,5,71,9187,1,3,0,0,0,0,14,2,2,0,2,6,5,3932289,3932289,1,1,12,12,2,0,3,4,2,3,3,4,0,336,6,0,748,1084,0,3,1,4,1080,0,0,1080,0,0,1,1,3,1,3,5,7,0,3,1,3932289,3,2,484,3,3,2,120,0,158,0,0,0,3,0,6,4028049,8,134000,0,3368,34258101768
1201,60,5,90,9900,1,3,2,0,4,1,18,2,2,0,5,7,5,3972049,3972049,1,1,6,6,1,256,4,3,2,4,3,1,2,987,6,0,360,1347,0,5,1,4,1372,1274,0,2646,1,0,2,1,4,1,4,9,7,1,5,1,3972049,2,3,656,3,3,2,340,60,144,0,0,0,3,0,4,4036081,8,260000,0,5740,70352931888
1202,60,5,64,8333,1,3,3,0,4,0,5,2,2,0,5,7,5,4024036,4024036,1,1,12,12,2,0,4,3,2,4,3,4,6,0,6,0,738,738,0,4,1,4,738,753,0,1491,0,0,2,1,3,1,4,7,7,1,2,1,4024036,2,2,484,3,3,2,100,30,0,0,0,0,3,0,5,4028049,8,168675,0,3097,35057401632
1203,80,5,0,10147,1,0,3,0,1,0,8,2,2,0,7,6,5,3976036,3976036,1,1,6,6,1,32,3,3,2,4,3,4,3,186,6,0,206,392,0,4,1,4,924,770,0,1694,0,0,2,1,3,1,3,7,7,1,5,3,3976036,0,2,398,3,3,2,256,64,0,0,0,0,3,0,3,4028049,8,160000,0,2798,28484321904
1204,50,6,44,5914,1,3,3,0,4,0,20,2,2,0,0,5,9,3572100,3984016,1,1,13,6,2,0,3,3,0,2,3,4,6,0,6,0,684,684,0,4,1,4,684,396,0,1080,0,0,1,0,3,1,4,5,7,0,3,6,0,1,0,0,0,0,0,0,165,30,0,0,0,3,0,9,4032064,8,95000,1,2613,0
1205,60,5,79,11646,1,0,3,0,4,0,5,2,2,0,5,6,5,4020025,4024036,1,1,12,12,2,0,4,3,2,4,3,0,6,0,6,0,704,704,0,5,1,4,704,718,0,1422,0,0,2,1,3,1,4,7,7,1,2,1,4020025,0,2,440,3,3,2,36,28,0,0,0,0,3,0,7,4036081,8,173000,1,2894,31838598000
1206,20,2,60,7200,1,3,3,0,4,0,24,2,2,0,2,7,5,4024036,4024036,1,1,12,12,2,0,4,3,2,4,4,4,6,0,6,0,1293,1293,0,5,1,4,1301,0,0,1301,1,0,2,0,2,1,4,5,7,1,2,1,4024036,2,2,572,3,3,2,216,121,0,0,0,0,3,0,8,4024036,6,187750,0,4224,41431474656
1207,60,5,46,20544,1,0,3,0,1,0,17,2,2,0,5,7,6,3944196,3964081,1,1,9,9,1,123,3,4,1,4,3,4,6,0,6,0,791,791,0,4,1,4,1236,857,0,2093,0,0,2,1,3,1,3,7,7,1,5,1,3944196,0,2,542,3,3,2,364,63,0,0,0,0,3,0,11,4032064,8,215000,1,4102,38479576176
1208,20,5,0,9981,1,0,3,0,0,0,22,2,2,0,2,5,5,3869089,3869089,1,1,8,8,1,340,3,3,1,3,3,2,1,221,6,0,852,1073,0,4,1,4,1073,0,0,1073,0,0,1,0,3,1,3,6,7,0,3,1,3869089,2,1,270,3,3,2,0,90,0,0,0,0,3,0,3,4032064,8,120000,0,3309,9401886270
1209,20,5,70,8251,1,3,3,0,4,0,24,2,2,0,2,7,5,4020025,4024036,1,1,12,12,1,143,4,3,2,4,4,0,2,778,6,0,716,1494,0,5,1,4,1506,0,0,1506,1,0,2,0,3,1,4,7,7,1,2,1,4020025,2,2,672,3,3,2,192,35,0,0,0,0,3,0,4,4028049,8,249000,1,4721,48626222400
1210,20,5,78,10140,1,3,3,0,4,0,17,6,2,0,2,7,6,3869089,3869089,3,1,6,6,1,264,3,3,1,3,3,4,1,553,3,68,713,1334,0,4,1,4,1334,0,0,1334,1,0,2,0,3,1,3,7,7,0,3,1,3869089,2,2,477,3,3,2,0,20,35,0,264,0,3,0,4,4024036,8,164500,0,4022,33219998154
1211,120,6,0,8239,1,0,3,0,4,0,10,2,2,4,2,7,5,3944196,3944196,1,1,3,13,2,0,4,3,1,0,0,3,4,0,4,0,0,0,0,4,1,4,1295,0,0,1295,0,0,2,0,2,1,4,5,7,0,3,1,3944196,2,1,312,3,3,2,0,0,0,0,0,0,3,0,11,4024036,8,230000,0,1295,11075302368
1212,70,6,0,5700,1,0,3,0,0,0,20,1,2,0,5,7,6,3721041,3960100,1,1,13,14,2,0,3,3,0,3,3,4,5,336,6,0,336,672,0,4,0,0,672,672,0,1344,1,0,1,1,3,1,4,6,7,1,2,1,3916441,3,2,456,3,3,2,0,0,70,0,0,0,3,0,9,4028049,8,140000,1,2688,32146147728
1213,20,5,60,7200,1,3,3,0,0,0,15,2,2,0,2,5,7,3810304,3810304,1,1,8,8,2,0,3,4,1,3,4,4,0,630,1,102,0,732,0,3,1,4,732,0,0,732,1,0,1,0,2,1,3,4,7,0,3,5,3810304,3,1,240,3,3,2,0,68,0,0,0,0,3,0,9,4036081,8,118900,0,2264,8230256640
1214,20,5,71,9178,1,3,3,0,4,0,5,2,2,0,2,8,5,4032064,4032064,1,1,12,12,2,0,4,3,2,4,3,0,6,0,6,0,1468,1468,0,5,1,4,1468,0,0,1468,0,0,2,0,3,1,4,6,7,1,2,1,4032064,2,3,904,3,3,2,192,142,0,0,0,0,3,0,6,4036081,8,239900,0,4738,98414618112
1215,120,5,53,4043,1,3,3,0,4,0,16,2,2,4,2,6,5,3900625,3900625,1,1,9,9,2,0,3,3,1,4,3,4,0,727,1,156,186,1069,0,4,1,4,1069,0,0,1069,0,1,2,0,2,1,3,4,7,1,4,1,3900625,2,2,440,3,3,2,0,55,0,0,225,0,3,0,7,4024036,8,146300,0,3262,30892950000
1216,120,6,0,4224,1,3,3,0,4,0,13,2,2,4,2,5,6,3900625,3900625,1,1,5,5,2,0,3,3,2,4,3,4,2,769,6,0,271,1040,0,4,1,4,1040,0,0,1040,0,0,1,0,3,1,3,6,7,0,3,1,3900625,3,2,499,3,3,2,0,100,0,0,0,0,3,0,6,4032064,8,124000,0,3220,35035413750
1217,190,5,75,11235,1,3,3,0,4,0,22,2,2,1,6,5,5,3853369,3853369,1,1,6,6,2,0,3,3,1,4,3,0,0,925,6,0,0,925,0,3,1,4,999,0,0,999,1,0,1,0,3,1,3,6,7,0,3,5,3853369,3,1,308,3,3,2,40,176,0,0,0,0,3,0,3,4028049,8,130000,0,3065,10681538868
1218,20,5,65,8450,1,3,3,0,4,0,23,2,2,0,2,7,5,4000000,4004001,1,1,12,12,1,108,3,3,2,4,3,4,6,0,6,0,1349,1349,0,5,1,4,1349,0,0,1349,0,0,2,0,3,1,3,6,7,0,3,1,4000000,3,2,539,3,3,2,120,55,0,0,0,0,3,0,12,4028049,8,179000,1,4222,38808000000
1219,20,5,99,11851,1,3,3,0,0,0,8,2,2,0,2,7,5,3960100,3960100,1,1,6,6,2,0,3,3,2,4,3,4,6,0,6,0,1424,1424,0,5,1,4,1442,0,0,1442,0,0,2,0,3,1,3,5,7,0,3,1,3960100,2,2,500,3,3,2,0,34,0,508,0,0,3,0,5,4036081,8,180500,0,4324,35640900000
1220,30,6,47,4608,1,3,3,0,0,0,20,0,2,0,2,4,6,3783025,3802500,1,1,8,8,2,0,3,4,1,3,3,4,6,0,6,0,747,747,0,3,1,4,747,0,0,747,0,0,1,0,2,1,3,4,7,0,3,1,3783025,3,1,220,3,3,2,0,0,0,0,0,0,3,0,6,4040100,8,80000,1,2241,7490389500
1221,20,5,78,9262,1,3,3,0,4,0,24,2,2,0,2,8,5,4032064,4036081,1,1,5,5,3,194,4,3,2,4,3,4,6,0,6,0,1573,1573,0,5,1,4,1578,0,0,1578,0,0,2,0,3,1,5,7,7,1,2,1,4032064,0,3,840,3,3,2,0,36,0,0,0,0,3,0,5,4036081,6,287090,1,4760,91447211520
1222,20,6,70,12702,1,3,3,0,4,0,20,2,2,0,2,5,5,3825936,3825936,1,1,3,3,2,0,3,3,2,0,0,3,4,0,4,0,0,0,0,4,1,0,882,0,0,882,0,0,1,0,2,1,3,4,7,0,3,5,3825936,3,1,308,3,3,2,0,45,0,0,0,0,3,0,12,4032064,8,97000,0,927,10605494592
1223,120,5,0,2938,1,3,3,0,4,0,0,2,2,4,2,7,5,4008004,4008004,1,1,12,12,1,40,4,3,2,4,3,0,2,1038,6,0,330,1368,0,5,1,4,1511,0,0,1511,1,0,2,0,2,1,4,5,7,1,5,1,4008004,0,2,398,3,3,2,130,30,0,0,0,0,3,0,5,4024036,8,246990,0,4407,28713340656
1224,20,5,160,18160,0,3,3,0,4,0,8,2,2,0,2,6,6,3857296,3857296,1,1,6,6,0,138,3,3,1,3,3,0,1,550,6,0,752,1302,0,2,1,4,1128,0,0,1128,1,0,1,0,3,1,3,6,7,1,5,1,3857296,3,2,480,3,3,1,0,108,246,0,0,0,3,0,3,4028049,8,154204,0,3840,33327037440
1225,20,5,76,11355,1,0,3,0,0,0,15,2,2,0,2,7,7,3833764,4004001,1,3,6,6,1,125,3,3,1,3,3,4,1,637,6,0,675,1312,0,5,1,4,1312,0,0,1312,0,0,1,1,3,1,3,6,7,1,2,1,3833764,2,2,495,3,3,2,0,304,144,0,0,0,3,6500,4,4032064,8,186000,1,4240,34158837240
1226,160,6,21,1680,1,3,3,0,4,0,2,2,2,3,5,5,5,3888784,3888784,1,1,6,6,1,356,3,3,1,3,3,4,5,350,6,0,280,630,0,3,1,4,630,672,0,1302,0,0,2,1,3,1,3,6,7,0,3,5,3888784,3,1,264,3,3,2,0,0,0,0,0,0,3,0,12,4032064,8,111750,0,2562,9239750784
1227,20,5,110,14300,1,3,1,0,4,1,19,2,2,0,2,9,5,4012009,4016016,3,1,12,12,1,1095,5,3,2,5,3,1,2,1373,6,0,1473,2846,0,5,1,4,2696,0,0,2696,1,0,2,1,3,1,5,10,7,2,2,1,4012009,0,3,958,3,3,2,220,150,0,0,0,0,3,0,6,4040100,8,500000,1,8758,103774624794
1228,60,5,65,10616,1,0,3,0,4,0,5,2,2,0,5,7,5,4028049,4028049,1,1,12,12,2,0,4,3,2,4,3,4,6,0,6,0,628,628,0,5,1,4,628,728,0,1356,0,0,2,1,3,1,4,6,7,1,2,3,4028049,0,2,484,3,3,2,100,24,0,0,0,0,3,0,3,4032064,6,177439,0,2736,35092362888
1229,60,5,96,11308,1,0,3,0,4,0,19,2,2,0,5,9,5,4032064,4032064,1,1,12,12,3,154,5,3,2,5,3,0,2,936,6,0,168,1104,0,5,1,4,1130,1054,0,2184,1,0,2,1,3,1,5,10,7,1,2,1,4032064,0,3,836,3,3,2,0,102,0,0,0,0,3,0,7,4036081,8,335000,0,4494,91011748608
1230,60,5,80,10480,1,3,3,0,4,0,17,2,2,0,5,7,6,3904576,3904576,3,1,9,9,1,660,3,3,1,3,3,4,0,403,6,0,400,803,0,3,1,4,1098,866,0,1964,0,0,2,1,4,1,3,8,7,1,2,1,3904576,2,2,483,3,3,2,0,69,0,0,0,0,3,0,9,4032064,8,205000,0,3639,33946383744
1231,120,5,35,5118,1,0,1,0,4,0,25,2,2,4,2,8,5,3960100,3960100,1,1,5,5,2,0,4,3,2,4,3,1,2,926,6,0,386,1312,0,4,1,4,1321,0,0,1321,1,0,1,0,1,1,4,4,7,1,5,1,3960100,2,2,484,3,3,2,0,64,140,0,0,0,3,0,8,4028049,8,212000,0,4009,34500391200
1232,120,6,44,3811,1,0,1,0,0,1,6,0,2,4,2,8,5,4016016,4020025,3,1,5,5,3,186,4,3,2,5,3,1,2,1373,6,0,221,1594,0,5,1,4,1646,0,0,1646,1,1,2,0,2,1,4,5,7,1,2,1,4016016,0,2,525,3,3,2,128,53,0,0,155,0,3,0,5,4040100,8,246000,1,5015,37951351200
1233,20,5,0,10825,1,0,3,0,4,0,17,2,2,0,2,7,7,3932289,3932289,1,1,14,9,1,174,4,3,1,4,3,2,2,747,6,0,513,1260,0,3,1,4,1260,0,0,1260,1,0,2,0,3,1,3,6,7,0,3,1,3932289,3,2,598,3,3,2,152,0,0,0,0,0,3,0,7,4032064,8,181900,0,3932,42327158796
1234,50,6,50,5500,1,3,3,0,0,0,20,2,2,0,0,5,7,3721041,4004001,1,1,13,13,2,0,3,3,0,3,3,4,3,234,0,692,0,926,0,3,1,4,926,0,390,1316,1,0,1,0,3,1,3,6,7,0,3,5,3896676,3,2,484,3,3,2,0,0,0,0,0,0,3,0,4,4040100,8,130000,1,3168,33947841312
1235,70,6,60,9600,1,3,3,0,4,0,20,2,2,0,5,5,7,3648100,4008004,1,1,13,14,2,0,3,4,0,2,2,4,6,0,6,0,264,264,0,5,1,4,768,664,0,1432,0,0,2,0,2,1,3,7,7,0,3,5,3648100,3,2,360,3,4,2,270,0,112,0,0,0,3,0,5,4028049,8,132000,1,2230,31519584000
1236,60,5,75,9317,1,3,3,0,4,0,23,2,2,0,5,7,5,3976036,4004001,1,1,12,12,2,0,4,4,2,4,4,4,2,497,6,0,282,779,0,5,1,4,1029,929,0,1958,1,0,2,1,3,1,4,7,7,1,5,1,3976036,2,2,499,3,3,2,202,93,0,0,0,0,3,0,7,4028049,1,220000,1,3811,35712755352
1237,20,5,0,11838,1,3,3,0,4,0,5,2,2,0,2,8,5,4004001,4004001,3,1,12,12,2,0,4,3,2,4,3,0,6,0,6,0,1753,1753,0,5,1,4,1788,0,0,1788,0,0,2,0,3,1,5,7,7,1,5,1,4004001,2,2,522,3,3,2,202,151,0,0,0,0,3,0,6,4036081,8,236500,0,5647,37621593396
1238,60,2,75,8004,1,0,3,0,4,0,24,6,2,0,5,8,5,4036081,4036081,1,1,12,12,3,110,4,3,2,4,3,4,2,544,6,0,288,832,0,5,1,4,832,1103,0,1935,1,0,2,1,3,1,3,8,7,0,3,3,4036081,0,2,552,3,3,2,0,150,0,0,0,0,3,0,12,4036081,6,263435,0,3749,40102500816
1239,50,6,60,6876,1,3,0,0,4,0,11,2,2,0,0,6,6,3755844,3833764,1,1,13,13,2,0,3,3,0,3,3,4,6,0,6,0,1272,1272,0,3,1,4,1272,0,697,1969,0,0,2,0,4,1,3,9,2,1,2,5,3755844,3,2,400,3,3,2,0,34,0,0,0,0,3,0,11,4032064,0,141000,1,4547,27042076800
1240,60,5,0,8396,1,0,3,0,4,0,8,2,2,0,5,7,5,4012009,4012009,1,1,12,12,1,196,4,3,2,4,3,4,6,0,6,0,847,847,0,5,1,4,847,1139,0,1986,0,0,2,1,4,1,4,9,7,1,2,3,4012009,0,2,434,3,3,2,120,48,0,0,0,0,3,0,5,4032064,8,213000,0,3848,31341814308
1241,20,5,73,9803,1,3,3,0,4,0,26,2,2,0,2,7,5,4036081,4040100,1,1,12,12,2,0,4,3,2,4,3,4,6,0,6,0,1214,1214,0,5,1,4,1214,0,0,1214,0,0,2,0,2,1,4,6,7,0,3,1,4040100,2,2,520,3,3,2,0,25,0,0,0,0,3,0,1,4040100,6,179781,1,3667,37815336000
